marker,method,library_combo,cor,cor_spearman,rmse,concordance,cor_anno,cor_spear_anno,n_markers
HVG30,MuSiC,RiboZeroGold_Nuc,-0.0564582224112071,-0.11710460975809087,0.19844907149389293,0.4864801864801865,"cor:-0.056
rmse:0.198","cor:-0.117
rmse:0.198",2434
MeanRatio_MAD3,BayesPrism,polyA_Cyto,-0.056578395445057175,-0.014736943164362517,0.1855457692277012,0.4935995903737839,"cor:-0.057
rmse:0.186","cor:-0.015
rmse:0.186",520
MeanRatio_over2,BayesPrism,polyA_Cyto,-0.056578395445057175,-0.014736943164362517,0.1855457692277012,0.49513568868407576,"cor:-0.057
rmse:0.186","cor:-0.015
rmse:0.186",557
MeanRatio_top25,BayesPrism,polyA_Cyto,-0.056578395445057175,-0.014736943164362517,0.1855457692277012,0.47465437788018433,"cor:-0.057
rmse:0.186","cor:-0.015
rmse:0.186",151
HVG60,MuSiC,RiboZeroGold_Cyto,-0.05714534570894653,-0.11110538687080425,0.19423564018128942,0.639386189258312,"cor:-0.057
rmse:0.194","cor:-0.111
rmse:0.194",4868
HVG40,hspe,polyA_Nuc,-0.058265271922125134,0.03609831029185868,0.1330072703631777,0.6326164874551972,"cor:-0.058
rmse:0.133","cor:0.036
rmse:0.133",3245
HVG20,MuSiC,RiboZeroGold_Total,-0.05969286760918898,-0.15738022776247973,0.18064019778487317,0.46909633418584823,"cor:-0.060
rmse:0.181","cor:-0.157
rmse:0.181",1623
HVG10,BayesPrism,polyA_Cyto,-0.0599776401384046,-0.13354454685099845,0.22397697426981295,0.37736815156169995,"cor:-0.060
rmse:0.224","cor:-0.134
rmse:0.224",811
HVG20,BayesPrism,RiboZeroGold_Total,-0.06185251632165358,0.047899159663865556,0.15093255547658094,0.4771952259164535,"cor:-0.062
rmse:0.151","cor:0.048
rmse:0.151",1623
HVG10,BayesPrism,RiboZeroGold_Nuc,-0.06380348373807188,0.002066590126291619,0.19360389506114864,0.4477855477855478,"cor:-0.064
rmse:0.194","cor:0.002
rmse:0.194",811
HVG30,BayesPrism,polyA_Cyto,-0.06500561895531583,-0.08131720430107528,0.20651513784981224,0.40604198668714797,"cor:-0.065
rmse:0.207","cor:-0.081
rmse:0.207",2434
HVG40,MuSiC,RiboZeroGold_Nuc,-0.0650761443545422,-0.1504136215027542,0.19743728800050395,0.7505827505827506,"cor:-0.065
rmse:0.197","cor:-0.150
rmse:0.197",3245
HVG90,BayesPrism,polyA_Cyto,-0.06731976700430124,-0.057507680491551465,0.19805586046866402,0.7142857142857143,"cor:-0.067
rmse:0.198","cor:-0.058
rmse:0.198",7302
HVG100,BayesPrism,polyA_Cyto,-0.06731976700430124,-0.057507680491551465,0.19805586046866402,0.6298003072196621,"cor:-0.067
rmse:0.198","cor:-0.058
rmse:0.198",8113
HVG40,MuSiC,RiboZeroGold_Total,-0.06844362169014102,-0.14124136265407727,0.18255899588381835,0.7485080988917306,"cor:-0.068
rmse:0.183","cor:-0.141
rmse:0.183",3245
HVG50,BayesPrism,polyA_Cyto,-0.07183307414352683,-0.07008448540706605,0.19967604557170474,0.6077828981054787,"cor:-0.072
rmse:0.200","cor:-0.070
rmse:0.200",4056
HVG70,MuSiC,RiboZeroGold_Total,-0.07192616922389217,-0.13739731312616693,0.1808360153800567,0.6675191815856778,"cor:-0.072
rmse:0.181","cor:-0.137
rmse:0.181",5679
HVG60,BayesPrism,polyA_Cyto,-0.07198689758708299,-0.06778033794162826,0.19965317977346492,0.5084485407066053,"cor:-0.072
rmse:0.200","cor:-0.068
rmse:0.200",4868
HVG70,BayesPrism,polyA_Cyto,-0.07198689758708299,-0.06778033794162826,0.19965317977346492,0.5821812596006144,"cor:-0.072
rmse:0.200","cor:-0.068
rmse:0.200",5679
HVG80,BayesPrism,polyA_Cyto,-0.07198689758708299,-0.06778033794162826,0.19965317977346492,0.3794162826420891,"cor:-0.072
rmse:0.200","cor:-0.068
rmse:0.200",6490
HVG60,MuSiC,RiboZeroGold_Total,-0.07208352792019451,-0.14662303199315177,0.18103378595639208,0.6730605285592498,"cor:-0.072
rmse:0.181","cor:-0.147
rmse:0.181",4868
HVG50,MuSiC,RiboZeroGold_Nuc,-0.07472459876262183,-0.15384495185836022,0.19725942306145738,0.6993006993006993,"cor:-0.075
rmse:0.197","cor:-0.154
rmse:0.197",4056
HVG20,BayesPrism,polyA_Cyto,-0.07832246028246762,-0.05563556067588326,0.1955063446991387,0.3965693804403482,"cor:-0.078
rmse:0.196","cor:-0.056
rmse:0.196",1623
HVG60,hspe,polyA_Cyto,-0.0786473693978302,-0.1653705837173579,0.15041798370010612,0.6687147977470558,"cor:-0.079
rmse:0.150","cor:-0.165
rmse:0.150",4868
HVG60,MuSiC,RiboZeroGold_Nuc,-0.08059628010326124,-0.18840932836726967,0.19673117284069985,0.6648018648018648,"cor:-0.081
rmse:0.197","cor:-0.188
rmse:0.197",4868
HVG20,MuSiC,RiboZeroGold_Cyto,-0.0811414833659042,-0.22254976639186275,0.18922639391937934,0.47570332480818417,"cor:-0.081
rmse:0.189","cor:-0.223
rmse:0.189",1623
HVG70,MuSiC,RiboZeroGold_Nuc,-0.08344518014859366,-0.17384709710201485,0.19729595240639447,0.6675990675990676,"cor:-0.083
rmse:0.197","cor:-0.174
rmse:0.197",5679
HVG40,BayesPrism,polyA_Total,-0.08687468898394889,-0.03744976251370114,0.17517078815649606,0.6641091219096334,"cor:-0.087
rmse:0.175","cor:-0.037
rmse:0.175",3245
HVG20,BayesPrism,RiboZeroGold_Nuc,-0.08798556659860193,-0.006366767560797413,0.17535455095077382,0.4710955710955711,"cor:-0.088
rmse:0.175","cor:-0.006
rmse:0.175",1623
FULL,MuSiC,RiboZeroGold_Nuc,-0.09155704097412584,-0.1672646119049424,0.19459384289811962,0.5752913752913753,"cor:-0.092
rmse:0.195","cor:-0.167
rmse:0.195",17804
HVG40,BayesPrism,polyA_Cyto,-0.09185569455461172,-0.09010176651305683,0.20263594890513412,0.5770609318996416,"cor:-0.092
rmse:0.203","cor:-0.090
rmse:0.203",3245
HVG50,hspe,polyA_Nuc,-0.09956353153864327,0.052083333333333336,0.1373644957652911,0.5906298003072197,"cor:-0.100
rmse:0.137","cor:0.052
rmse:0.137",4056
HVG20,MuSiC,RiboZeroGold_Nuc,-0.11436600906672353,-0.23392789265915623,0.19890986060421362,0.46783216783216786,"cor:-0.114
rmse:0.199","cor:-0.234
rmse:0.199",1623
FULL,MuSiC,RiboZeroGold_Cyto,-0.11495433591873827,-0.190738076575361,0.19910389282153304,0.5362318840579711,"cor:-0.115
rmse:0.199","cor:-0.191
rmse:0.199",17804
FULL,MuSiC,RiboZeroGold_Total,-0.11680028402644227,-0.13194242379608465,0.1928108713083317,0.5711849957374254,"cor:-0.117
rmse:0.193","cor:-0.132
rmse:0.193",17804
HVG10,BayesPrism,polyA_Total,-0.14046101038228492,-0.05542564852027768,0.216088949877397,0.40494458653026427,"cor:-0.140
rmse:0.216","cor:-0.055
rmse:0.216",811
HVG70,hspe,polyA_Total,-0.14056800018265,-0.1009134088417976,0.14344386137793294,0.5170502983802217,"cor:-0.141
rmse:0.143","cor:-0.101
rmse:0.143",5679
HVG80,hspe,polyA_Total,-0.14874704210754502,-0.1265619291194739,0.1420410988946617,0.7033248081841432,"cor:-0.149
rmse:0.142","cor:-0.127
rmse:0.142",6490
HVG20,BayesPrism,polyA_Total,-0.15633572102789103,-0.06295213737668982,0.18655374389563134,0.399616368286445,"cor:-0.156
rmse:0.187","cor:-0.063
rmse:0.187",1623
HVG90,hspe,polyA_Total,-0.16374506407918604,-0.14968944099378884,0.14211085777012541,0.7199488491048593,"cor:-0.164
rmse:0.142","cor:-0.150
rmse:0.142",7302
HVG100,MuSiC,polyA_Total,-0.1696505427945957,-0.2221741415665769,0.25278974199598175,0.7208013640238704,"cor:-0.170
rmse:0.253","cor:-0.222
rmse:0.253",8113
HVG90,MuSiC,polyA_Total,-0.17004921035866993,-0.221368233715882,0.25310622963222024,0.722080136402387,"cor:-0.170
rmse:0.253","cor:-0.221
rmse:0.253",7302
HVG100,hspe,polyA_Total,-0.1705954542153965,-0.1576178297405919,0.1416583403010927,0.6994884910485933,"cor:-0.171
rmse:0.142","cor:-0.158
rmse:0.142",8113
HVG80,MuSiC,polyA_Total,-0.17441738959122702,-0.24035063700133308,0.25755997943790365,0.45481670929241264,"cor:-0.174
rmse:0.258","cor:-0.240
rmse:0.258",6490
MeanRatio_MAD3,BayesPrism,polyA_Nuc,-0.19298487478062679,0.046178955453149,0.17715226246967758,0.5448028673835126,"cor:-0.193
rmse:0.177","cor:0.046
rmse:0.177",520
MeanRatio_over2,BayesPrism,polyA_Nuc,-0.19298487478062679,0.046178955453149,0.17715226246967758,0.5028161802355351,"cor:-0.193
rmse:0.177","cor:0.046
rmse:0.177",557
MeanRatio_top25,BayesPrism,polyA_Nuc,-0.19298487478062679,0.046178955453149,0.17715226246967758,0.4915514592933948,"cor:-0.193
rmse:0.177","cor:0.046
rmse:0.177",151
HVG10,MuSiC,polyA_Cyto,-0.1970386165990804,-0.3243847816808076,0.22297470947878834,0.5153609831029186,"cor:-0.197
rmse:0.223","cor:-0.324
rmse:0.223",811
HVG10,BayesPrism,polyA_Nuc,-0.19852155651162612,-0.14280913978494625,0.20172868958541268,0.39093701996927804,"cor:-0.199
rmse:0.202","cor:-0.143
rmse:0.202",811
HVG70,hspe,polyA_Cyto,-0.20454486456410423,-0.3437019969278034,0.15690418122058722,0.44802867383512546,"cor:-0.205
rmse:0.157","cor:-0.344
rmse:0.157",5679
HVG90,BayesPrism,polyA_Nuc,-0.20661520582766604,0.001392089093701997,0.18387242473081078,0.7270865335381465,"cor:-0.207
rmse:0.184","cor:0.001
rmse:0.184",7302
HVG100,BayesPrism,polyA_Nuc,-0.20661520582766604,0.001392089093701997,0.18387242473081078,0.636968766001024,"cor:-0.207
rmse:0.184","cor:0.001
rmse:0.184",8113
HVG80,MuSiC,polyA_Cyto,-0.21198356115013745,-0.3423990434428916,0.2507331887534203,0.37788018433179726,"cor:-0.212
rmse:0.251","cor:-0.342
rmse:0.251",6490
HVG60,BayesPrism,polyA_Nuc,-0.21198587719485437,-0.004512288786482335,0.18508144528421971,0.5739887352790578,"cor:-0.212
rmse:0.185","cor:-0.005
rmse:0.185",4868
HVG70,BayesPrism,polyA_Nuc,-0.21198587719485437,-0.004512288786482335,0.18508144528421971,0.5862775217613927,"cor:-0.212
rmse:0.185","cor:-0.005
rmse:0.185",5679
HVG80,BayesPrism,polyA_Nuc,-0.21198587719485437,-0.004512288786482335,0.18508144528421971,0.4050179211469534,"cor:-0.212
rmse:0.185","cor:-0.005
rmse:0.185",6490
HVG50,BayesPrism,polyA_Nuc,-0.21211232737078764,-0.004464285714285714,0.1851431942312737,0.6134152585765489,"cor:-0.212
rmse:0.185","cor:-0.004
rmse:0.185",4056
HVG30,BayesPrism,polyA_Nuc,-0.21717373227408313,-0.02956989247311828,0.1921018050714567,0.39682539682539686,"cor:-0.217
rmse:0.192","cor:-0.030
rmse:0.192",2434
HVG90,MuSiC,polyA_Cyto,-0.21789814697276214,-0.3368676802952006,0.2525582247712927,0.6446492575524834,"cor:-0.218
rmse:0.253","cor:-0.337
rmse:0.253",7302
HVG60,hspe,polyA_Nuc,-0.21904562050317988,-0.07310867895545316,0.14371392974462446,0.7142857142857143,"cor:-0.219
rmse:0.144","cor:-0.073
rmse:0.144",4868
HVG100,MuSiC,polyA_Cyto,-0.22164771902662406,-0.33628965610651934,0.25018069939712356,0.6308243727598566,"cor:-0.222
rmse:0.250","cor:-0.336
rmse:0.250",8113
HVG80,hspe,polyA_Cyto,-0.22560135751397042,-0.3611751152073733,0.15655644452313466,0.6236559139784946,"cor:-0.226
rmse:0.157","cor:-0.361
rmse:0.157",6490
FULL,MuSiC,polyA_Total,-0.23543519334874316,-0.31984488241087244,0.22875064789490804,0.5549872122762148,"cor:-0.235
rmse:0.229","cor:-0.320
rmse:0.229",17804
HVG40,BayesPrism,polyA_Nuc,-0.2404785910762959,-0.012672811059907833,0.18998022764618056,0.6169994879672299,"cor:-0.240
rmse:0.190","cor:-0.013
rmse:0.190",3245
HVG90,hspe,polyA_Cyto,-0.24710311537354698,-0.38085637480798773,0.1574681187180899,0.6310803891449053,"cor:-0.247
rmse:0.157","cor:-0.381
rmse:0.157",7302
HVG100,hspe,polyA_Cyto,-0.2544401915578344,-0.3828725038402458,0.1570616371198934,0.6190476190476191,"cor:-0.254
rmse:0.157","cor:-0.383
rmse:0.157",8113
HVG60,MuSiC,polyA_Total,-0.2600526744124479,-0.2930109048836795,0.2237469056271389,0.6415174765558398,"cor:-0.260
rmse:0.224","cor:-0.293
rmse:0.224",4868
HVG70,MuSiC,polyA_Total,-0.2612677229862439,-0.30934040205423885,0.22404092609174314,0.5711849957374254,"cor:-0.261
rmse:0.224","cor:-0.309
rmse:0.224",5679
HVG20,BayesPrism,polyA_Nuc,-0.2627444826669305,-0.08952572964669739,0.1955570512771453,0.3924731182795699,"cor:-0.263
rmse:0.196","cor:-0.090
rmse:0.196",1623
HVG50,MuSiC,polyA_Total,-0.26292611924213694,-0.31565945224718767,0.22557476632388682,0.6123188405797102,"cor:-0.263
rmse:0.226","cor:-0.316
rmse:0.226",4056
HVG80,MuSiC,polyA_Nuc,-0.2653118821330677,-0.3434293697848384,0.2578790121602644,0.40450588837685614,"cor:-0.265
rmse:0.258","cor:-0.343
rmse:0.258",6490
HVG100,MuSiC,polyA_Nuc,-0.2725144910709394,-0.3514329182032412,0.2559110431712372,0.636968766001024,"cor:-0.273
rmse:0.256","cor:-0.351
rmse:0.256",8113
HVG40,MuSiC,polyA_Total,-0.2741239030672267,-0.3232497767211487,0.2202875831503557,0.6306479113384484,"cor:-0.274
rmse:0.220","cor:-0.323
rmse:0.220",3245
HVG90,MuSiC,polyA_Nuc,-0.275544135278741,-0.35466326605886156,0.2517805487178732,0.674347158218126,"cor:-0.276
rmse:0.252","cor:-0.355
rmse:0.252",7302
HVG30,MuSiC,polyA_Total,-0.2820330017445457,-0.34287847322484477,0.22084645555276108,0.4317988064791134,"cor:-0.282
rmse:0.221","cor:-0.343
rmse:0.221",2434
HVG70,MuSiC,polyA_Cyto,-0.2828116930722927,-0.3290626744385861,0.25728891079904176,0.49257552483358935,"cor:-0.283
rmse:0.257","cor:-0.329
rmse:0.257",5679
HVG50,MuSiC,polyA_Cyto,-0.2837072773562667,-0.31083660634604143,0.2557939104303847,0.5880696364567333,"cor:-0.284
rmse:0.256","cor:-0.311
rmse:0.256",4056
HVG60,MuSiC,polyA_Cyto,-0.28401121126854856,-0.33263445851023343,0.2564671848716972,0.5924219150025601,"cor:-0.284
rmse:0.256","cor:-0.333
rmse:0.256",4868
HVG40,MuSiC,polyA_Cyto,-0.2854713808923903,-0.32568656365247556,0.25088992489315237,0.6193036354326676,"cor:-0.285
rmse:0.251","cor:-0.326
rmse:0.251",3245
HVG30,MuSiC,polyA_Cyto,-0.29632343378596226,-0.35811962053496,0.23988202172177286,0.4055299539170507,"cor:-0.296
rmse:0.240","cor:-0.358
rmse:0.240",2434
1vALL_top25,BayesPrism,RiboZeroGold_Total,-0.30795447588569186,-0.4393131165509683,0.21391655951178365,0.5682011935208866,"cor:-0.308
rmse:0.214","cor:-0.439
rmse:0.214",145
HVG10,MuSiC,polyA_Total,-0.30796337528340706,-0.4007063557842063,0.22638098736285583,0.5413469735720375,"cor:-0.308
rmse:0.226","cor:-0.401
rmse:0.226",811
HVG20,MuSiC,polyA_Cyto,-0.3140606376722326,-0.3623293154475727,0.22503006261856828,0.40706605222734255,"cor:-0.314
rmse:0.225","cor:-0.362
rmse:0.225",1623
HVG40,MuSiC,polyA_Nuc,-0.32246863323457947,-0.3495551773847222,0.2554487928018993,0.6264720942140297,"cor:-0.322
rmse:0.255","cor:-0.350
rmse:0.255",3245
HVG70,MuSiC,polyA_Nuc,-0.3232133724924232,-0.34186961000490007,0.25295339017504825,0.4956477214541731,"cor:-0.323
rmse:0.253","cor:-0.342
rmse:0.253",5679
HVG50,MuSiC,polyA_Nuc,-0.32345057572756974,-0.3432018620294994,0.2583780213550422,0.6008704557091654,"cor:-0.323
rmse:0.258","cor:-0.343
rmse:0.258",4056
HVG60,MuSiC,polyA_Nuc,-0.3254289867179689,-0.3324841990586865,0.2540062948623465,0.6277521761392729,"cor:-0.325
rmse:0.254","cor:-0.332
rmse:0.254",4868
HVG20,MuSiC,polyA_Total,-0.3267063448540273,-0.37197297103312704,0.21391423023103634,0.4085677749360614,"cor:-0.327
rmse:0.214","cor:-0.372
rmse:0.214",1623
HVG70,hspe,polyA_Nuc,-0.3488214767631157,-0.3172043010752688,0.1543912694289187,0.4608294930875576,"cor:-0.349
rmse:0.154","cor:-0.317
rmse:0.154",5679
HVG30,MuSiC,polyA_Nuc,-0.3504238962072308,-0.36018492546893593,0.25575620992531856,0.3978494623655914,"cor:-0.350
rmse:0.256","cor:-0.360
rmse:0.256",2434
FULL,MuSiC,polyA_Cyto,-0.3631044742773716,-0.422656103631978,0.22582207833810825,0.50076804915514594,"cor:-0.363
rmse:0.226","cor:-0.423
rmse:0.226",17804
HVG80,hspe,polyA_Nuc,-0.365884559456161,-0.31432411674347155,0.15384466125446297,0.6344086021505376,"cor:-0.366
rmse:0.154","cor:-0.314
rmse:0.154",6490
FULL,MuSiC,polyA_Nuc,-0.3738616451660166,-0.38913357692378114,0.21630651319729577,0.558115719406042,"cor:-0.374
rmse:0.216","cor:-0.389
rmse:0.216",17804
HVG90,hspe,polyA_Nuc,-0.3869178129526584,-0.31360407066052226,0.15447971693068732,0.642089093701997,"cor:-0.387
rmse:0.154","cor:-0.314
rmse:0.154",7302
HVG100,hspe,polyA_Nuc,-0.39508311911515387,-0.30990783410138245,0.15425923352499277,0.6318484383000512,"cor:-0.395
rmse:0.154","cor:-0.310
rmse:0.154",8113
HVG20,MuSiC,polyA_Nuc,-0.4117312490726344,-0.4499702919802634,0.24456540075331418,0.3970814132104455,"cor:-0.412
rmse:0.245","cor:-0.450
rmse:0.245",1623
HVG10,MuSiC,polyA_Nuc,-0.5097621719320592,-0.4862453072672265,0.22856167108990685,0.5519713261648745,"cor:-0.510
rmse:0.229","cor:-0.486
rmse:0.229",811
