"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.EndoMural","log2fold_change","Auc"
"429","ENSG00000164938","hurdle",5.99123039719384e-24,-2.77166,-2.258787,0.512873,0.526
"378","ENSG00000154734","hurdle",1.26028603483335e-100,-2.3745628,-0.8804229,1.4941399,0.526
"580","ENSG00000204161","hurdle",2.40445806645168e-33,-2.996443,-2.47974,0.516703,0.525
"557","ENSG00000189067","hurdle",3.9956280308316e-33,-2.281445,-1.557732,0.723713,0.525
"563","ENSG00000196843","hurdle",1.06749637045087e-26,-2.625603,-1.893161,0.732442,0.524
"458","ENSG00000169242","hurdle",1.56208926934922e-29,-2.92447,-2.382369,0.542101,0.524
"226","ENSG00000125144","hurdle",9.35493550161397e-24,-2.81551,-2.284625,0.530885,0.524
"218","ENSG00000123146","hurdle",1.76702888711893e-27,-2.831499,-2.236552,0.594947,0.524
"87","ENSG00000087077","hurdle",4.72916852354362e-38,-3.084994,-2.540702,0.544292,0.524
"61","ENSG00000073350","hurdle",3.99488240591059e-21,-2.690852,-2.168822,0.52203,0.524
"352","ENSG00000149499","hurdle",7.55830777451892e-30,-2.985458,-2.472297,0.513161,0.523
"143","ENSG00000106624","hurdle",3.22051788211394e-28,-2.948269,-2.34451,0.603759,0.523
"66","ENSG00000076258","hurdle",3.70345085487531e-32,-3.035348,-2.498515,0.536833,0.523
"41","ENSG00000064961","hurdle",3.32080810374162e-28,-2.945605,-2.435651,0.509954,0.523
"105","ENSG00000100300","hurdle",7.88136946420748e-30,-3.02861,-2.525218,0.503392,0.522
"495","ENSG00000174600","hurdle",1.59847800385458e-31,-3.046063,-2.49474,0.551323,0.521
"404","ENSG00000162772","hurdle",9.1896932225075e-15,-2.437516,-1.728962,0.708554,0.52
"412","ENSG00000163431","hurdle",5.66433958239702e-44,-2.965186,-2.227127,0.738059,0.519
"29","ENSG00000049540","hurdle",1.03217859257749e-21,-2.255581,-1.501731,0.75385,0.519
"608","ENSG00000244734","hurdle",1.25736299015973e-33,-2.963735,-2.246039,0.717696,0.517
"169","ENSG00000112414","hurdle",2.42235256835062e-15,-2.719795,-2.159827,0.559968,0.517
"141","ENSG00000106366","hurdle",1.83283571558812e-19,-3.091095,-2.205371,0.885724,0.512
"77","ENSG00000081237","hurdle",7.700716941559e-40,-2.580399,-1.473597,1.106802,0.511
"516","ENSG00000180573","hurdle",0.00073923410926469,-2.071304,-1.544014,0.52729,0.509
"556","ENSG00000189058","hurdle",1.44132771941115e-24,-1.636468,-1.083714,0.552754,0.501
"126","ENSG00000103888","hurdle",3.93867060204644e-11,0.4494878,0.9595415,0.5100537,0.475
