"SAMPLE_ID","Sample","BrNum","pos","Position","library_prep","library_type","library_combo","batch","round","fastq1","fastq2","strandness","basic_statistics","per_base_sequence_quality","per_tile_sequence_quality","per_sequence_quality_scores","per_base_sequence_content","per_sequence_gc_content","per_base_n_content","sequence_length_distribution","sequence_duplication_levels","overrepresented_sequences","adapter_content","kmer_content","SeqLength_R1","percentGC_R1","phred15.19_R1","phred65.69_R1","phred115.119_R1","phred150.151_R1","phredGT30_R1","phredGT35_R1","Adapter65.69_R1","Adapter100.104_R1","Adapter140_R1","SeqLength_R2","percentGC_R2","phred15.19_R2","phred65.69_R2","phred115.119_R2","phred150.151_R2","phredGT30_R2","phredGT35_R2","Adapter65.69_R2","Adapter100.104_R2","Adapter140_R2","trimmed","ERCCsumLogErr","numReads","numMapped","numUnmapped","overallMapRate","concordMapRate","bamFile","totalMapped","mitoMapped","mitoRate","totalAssignedGene","gene_Assigned","gene_Unassigned_Unmapped","gene_Unassigned_Read_Type","gene_Unassigned_Singleton","gene_Unassigned_MappingQuality","gene_Unassigned_Chimera","gene_Unassigned_FragmentLength","gene_Unassigned_Duplicate","gene_Unassigned_MultiMapping","gene_Unassigned_Secondary","gene_Unassigned_NonSplit","gene_Unassigned_NoFeatures","gene_Unassigned_Overlapping_Length","gene_Unassigned_Ambiguity","rRNA_rate"
"AN00000904_Br2743_Ant_Nuc","Br2743_ant","Br2743","ant","Anterior","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br2743_Ant_Nuc/AN00000904_Br2743_Ant_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br2743_Ant_Nuc/AN00000904_Br2743_Ant_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","WARN","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,0,0.000143022206358304,0.00320771027569794,"75-151","49","37.0","37.0","37.0","37.0",NA,NA,4.63021531375805e-06,0.000219163524851214,0.00187266486023103,TRUE,2.54485343140759,77750164,67740622,10009542,0.8713,0.864,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br2743_Ant_Nuc_sorted.bam",52838966,30216165,0.363808528578445,0.661609298279864,27613537,0,0,0,0,0,0,0,10642214,0,0,2010221,0,1470952,9.7415988397285e-06
"AN00000904_Br3942_Ant_Bulk","Br3942_ant","Br3942","ant","Anterior","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Ant_Bulk/AN00000904_Br3942_Ant_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Ant_Bulk/AN00000904_Br3942_Ant_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,1.86628183935139e-05,0.000131621982354256,0.00215359101725154,"75-151","49","37.0","37.0","37.0","37.0",NA,NA,5.15683139820779e-05,0.000229847342320119,0.00130885292154512,TRUE,-29.9760827549414,81445362,80138468,1306894,0.984,0.9753,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br3942_Ant_Bulk_sorted.bam",71280609,13914890,0.163328933609509,0.807928618639022,34594622,0,0,0,0,0,0,0,4033468,0,0,2390007,0,1800812,1.15624908403393e-07
"AN00000904_Br3942_Ant_Cyto","Br3942_ant","Br3942","ant","Anterior","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Ant_Cyto/AN00000904_Br3942_Ant_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Ant_Cyto/AN00000904_Br3942_Ant_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","PASS","PASS","WARN","FAIL","PASS","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,0,0.000144285745238789,0.00244848537374915,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,1.89466130111541e-05,0.000164689790020032,0.00130440143422946,TRUE,3.12626059403598,82336616,80137170,2199446,0.9733,0.9666,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br3942_Ant_Cyto_sorted.bam",74125328,15647322,0.174299433067866,0.756446580289169,34095145,0,0,0,0,0,0,0,7180807,0,0,1229292,0,2567529,2.63967201195361e-07
"AN00000904_Br3942_Ant_Nuc","Br3942_ant","Br3942","ant","Anterior","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Ant_Nuc/AN00000904_Br3942_Ant_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Ant_Nuc/AN00000904_Br3942_Ant_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","WARN","WARN","PASS","WARN","FAIL","PASS/WARN","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,2.18705051762615e-05,0.000110943108075944,0.00266024872053071,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,1.70987585923499e-05,0.000142754751968688,0.00128638334991283,TRUE,-2.85502870058757,100592098,98331055,2261043,0.9775,0.9692,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br3942_Ant_Nuc_sorted.bam",88189533,21036967,0.192599479064147,0.77041913047683,42285766,0,0,0,0,0,0,0,8031494,0,0,2179396,0,2390047,4.0202653535944e-07
"AN00000904_Br3942_Mid_Bulk","Br3942_mid","Br3942","mid","Middle","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Mid_Bulk/AN00000904_Br3942_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Mid_Bulk/AN00000904_Br3942_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,2.76553970588435e-05,0.000155875874331663,0.00202135811230092,"75-151","49","37.0","37.0","37.0","37.0",NA,NA,4.32429844920098e-05,0.000187553874599066,0.00144813715508126,TRUE,-23.4010215077293,79550476,78176098,1374378,0.9827,0.9721,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br3942_Mid_Bulk_sorted.bam",69289420,14766213,0.175671902916965,0.810610623015563,34262354,0,0,0,0,0,0,0,4559487,0,0,1539349,0,1906149,5.83731053622293e-08
"AN00000904_Br3942_Mid_Cyto","Br3942_mid","Br3942","mid","Middle","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Mid_Cyto/AN00000904_Br3942_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Mid_Cyto/AN00000904_Br3942_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,2.3198607266973e-06,0.000132696033567086,0.0028371896687508,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,4.6397214533946e-06,0.000102537844120021,0.00138959657529168,TRUE,-2.81197652174833,86212072,80553833,5658239,0.9344,0.9283,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br3942_Mid_Cyto_sorted.bam",75950802,16095496,0.174863045551272,0.741885408475525,34285151,0,0,0,0,0,0,0,8334482,0,0,1299607,0,2294300,7.58345792322746e-07
"AN00000904_Br3942_Mid_Nuc","Br3942_mid","Br3942","mid","Middle","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Mid_Nuc/AN00000904_Br3942_Mid_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br3942_Mid_Nuc/AN00000904_Br3942_Mid_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","WARN","WARN","PASS","WARN","FAIL","PASS/WARN","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,3.07773749361369e-06,0.000160555305916848,0.00344193643035798,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,1.02591249787123e-05,0.000161581218414719,0.00170557952771092,TRUE,-9.49023260247029,77979360,75655234,2324126,0.9702,0.9616,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br3942_Mid_Nuc_sorted.bam",67234605,17382248,0.205423002436642,0.756251853829496,32183944,0,0,0,0,0,0,0,6592944,0,0,2015920,0,1764369,3.41785332462671e-07
"AN00000904_Br6423_Ant_Bulk","Br6423_ant","Br6423","ant","Anterior","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Ant_Bulk/AN00000904_Br6423_Ant_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Ant_Bulk/AN00000904_Br6423_Ant_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","PASS","PASS","WARN","FAIL","PASS","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,2.72356426705646e-05,0.000162974571464185,0.00179887026993487,"75-151","49","37.0","37.0","37.0","37.0",NA,NA,6.98462449132221e-05,0.000188013791338736,0.00122780034297142,TRUE,-29.1204742870853,91057150,89832704,1224446,0.9866,0.9766,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6423_Ant_Bulk_sorted.bam",86572078,9355345,0.0975252405143835,0.824111245778044,39732011,0,0,0,0,0,0,0,4663370,0,0,1929083,0,1887487,5.03372457034707e-08
"AN00000904_Br6423_Ant_Cyto","Br6423_ant","Br6423","ant","Anterior","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Ant_Cyto/AN00000904_Br6423_Ant_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Ant_Cyto/AN00000904_Br6423_Ant_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","WARN","PASS/WARN","PASS","WARN","FAIL","PASS/WARN","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,4.03419586121761e-06,0.000132725043834059,0.00289050133456242,"75-151","52","37.0","37.0","37.0","37.0",NA,NA,2.98530493730103e-05,0.000158543897345852,0.00159552446311157,TRUE,-12.3214499889422,99152350,97405907,1746443,0.9824,0.9752,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6423_Ant_Cyto_sorted.bam",94566918,10081290,0.0963350466545973,0.81902304344288,43046630,0,0,0,0,0,0,0,5553433,0,0,1505117,0,2453329,6.96918667036188e-08
"AN00000904_Br6423_Ant_Nuc","Br6423_ant","Br6423","ant","Anterior","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Ant_Nuc/AN00000904_Br6423_Ant_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Ant_Nuc/AN00000904_Br6423_Ant_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS/WARN","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,1.29194456286552e-05,0.000151415902767839,0.00256063412359946,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,7.75166737719311e-06,0.000190174239653804,0.00160459514707897,TRUE,2.79341587678595,77402702,75589426,1813276,0.9766,0.9681,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6423_Ant_Nuc_sorted.bam",57959279,24426401,0.296488430999174,0.779733600218668,32277895,0,0,0,0,0,0,0,5419110,0,0,1763478,0,1935572,6.19619092261128e-08
"AN00000904_Br6423_Post_Bulk","Br6423_post","Br6423","post","Posterior","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Post_Bulk/AN00000904_Br6423_Post_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Post_Bulk/AN00000904_Br6423_Post_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,2.53386412443217e-05,0.00019029836689613,0.00178921834092557,"75-151","49","37.0","37.0","37.0","37.0",NA,NA,6.7742081694003e-05,0.000240458534257339,0.0013083012724109,TRUE,-34.217902982222,77352214,76176532,1175682,0.9848,0.9733,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6423_Post_Bulk_sorted.bam",71393499,9691666,0.119524527082112,0.824127510313619,33601776,0,0,0,0,0,0,0,3826144,0,0,1656405,0,1688220,8.92809951473993e-08
"AN00000904_Br6423_Post_Cyto","Br6423_post","Br6423","post","Posterior","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Post_Cyto/AN00000904_Br6423_Post_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Post_Cyto/AN00000904_Br6423_Post_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","PASS","PASS","WARN","FAIL","PASS/WARN","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,4.72876322484345e-06,7.84974695324012e-05,0.00239984733660805,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,1.74964239319208e-05,0.000124366472813383,0.00136661257197976,TRUE,-15.6507145118507,84588714,83179735,1408979,0.9833,0.9757,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6423_Post_Cyto_sorted.bam",79588309,9609308,0.107730546209547,0.823318544584229,36884339,0,0,0,0,0,0,0,4609113,0,0,1271472,0,2034673,1.08447110845608e-07
"AN00000904_Br6423_Post_Nuc","Br6423_post","Br6423","post","Posterior","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Post_Nuc/AN00000904_Br6423_Post_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6423_Post_Nuc/AN00000904_Br6423_Post_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS/WARN","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,1.60165478701515e-05,0.000135606771967283,0.00261069730283469,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,2.34909368762222e-05,0.00016497044306256,0.0013533982950278,TRUE,-4.71614549945972,74922512,73429278,1493234,0.9801,0.9701,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6423_Post_Nuc_sorted.bam",58548155,21415409,0.267814588654403,0.784339257682175,31533992,0,0,0,0,0,0,0,5146163,0,0,1662898,0,1861478,1.26847244712943e-07
"AN00000904_Br6471_Mid_Bulk","Br6471_mid","Br6471","mid","Middle","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6471_Mid_Bulk/AN00000904_Br6471_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6471_Mid_Bulk/AN00000904_Br6471_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS/WARN","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,1.54737876487247e-05,0.00213899324597538,0.00441518740910278,"75-151","49","37.0","37.0","37.0","37.0",NA,NA,6.13793576732746e-05,0.000189296002236065,0.00140295674681771,TRUE,-28.3542352624948,77550502,75996447,1554055,0.98,0.9692,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6471_Mid_Bulk_sorted.bam",71456299,10299439,0.125978179048423,0.810560620633501,33327158,0,0,0,0,0,0,0,4337627,0,0,1700388,0,1751009,0
"AN00000904_Br6471_Mid_Cyto","Br6471_mid","Br6471","mid","Middle","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6471_Mid_Cyto/AN00000904_Br6471_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6471_Mid_Cyto/AN00000904_Br6471_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN/PASS","PASS","WARN","FAIL","PASS","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,2.51629603639087e-06,0.000203316719740383,0.00294406636257732,"75-151","52","37.0","37.0","37.0","37.0",NA,NA,1.00651841455635e-05,0.000221937310409675,0.00160791316725377,TRUE,-7.92484421999871,79481904,76718885,2763019,0.9652,0.9595,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6471_Mid_Cyto_sorted.bam",81553420,10309942,0.11223127235426,0.709493202192189,32710774,0,0,0,0,0,0,0,10305720,0,0,1141987,0,1945941,9.47699984109211e-07
"AN00000904_Br6471_Mid_Nuc","Br6471_mid","Br6471","mid","Middle","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6471_Mid_Nuc/AN00000904_Br6471_Mid_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6471_Mid_Nuc/AN00000904_Br6471_Mid_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL/WARN","PASS","WARN","FAIL","WARN/PASS","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,5.02583922154374e-06,0.000490521908022669,0.00302052937214779,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,6.53359098800687e-06,0.000258328135987348,0.00168114321960638,TRUE,-9.30224652902443,79588698,76561190,3027508,0.962,0.9544,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6471_Mid_Nuc_sorted.bam",70749553,17082375,0.194489354713926,0.749081652510483,33061521,0,0,0,0,0,0,0,7870501,0,0,1616332,0,1587717,7.5616605781688e-07
"AN00000904_Br6522_Mid_Bulk","Br6522_mid","Br6522","mid","Middle","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Mid_Bulk/AN00000904_Br6522_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Mid_Bulk/AN00000904_Br6522_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,1.76079291612295e-05,0.000146560116253763,0.00212071970338925,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,4.1430421555834e-05,0.000238742804215494,0.00150703158409346,TRUE,-26.0767110015437,77237930,75994708,1243222,0.9839,0.9759,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6522_Mid_Bulk_sorted.bam",69706070,12545389,0.152524820258811,0.805270830950286,33270684,0,0,0,0,0,0,0,4694949,0,0,1635819,0,1714690,3.0056490572902e-08
"AN00000904_Br6522_Mid_Cyto","Br6522_mid","Br6522","mid","Middle","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Mid_Cyto/AN00000904_Br6522_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Mid_Cyto/AN00000904_Br6522_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","WARN","WARN","PASS","WARN","FAIL","WARN","PASS","NA","75-151","54","37.0","37.0","37.0","37.0",NA,NA,0,0.000231141730605833,0.00557151155632654,"75-151","54","37.0","37.0","37.0","37.0",NA,NA,2.62065454201625e-06,0.000184494079757944,0.00213059214265921,TRUE,-1.82812838128762,76316812,71105250,5211562,0.9317,0.9253,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6522_Mid_Cyto_sorted.bam",86912655,7786558,0.0822241046501622,0.608187926171843,28936859,0,0,0,0,0,0,0,15649415,0,0,1146091,0,1846447,6.91160018438767e-08
"AN00000904_Br6522_Mid_Nuc","Br6522_mid","Br6522","mid","Middle","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Mid_Nuc/AN00000904_Br6522_Mid_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Mid_Nuc/AN00000904_Br6522_Mid_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN/PASS","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,2.50353756116236e-06,0.000106650700105517,0.00345738537196522,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,2.00283004892989e-05,0.000207793617576476,0.00190769562160572,TRUE,-3.37317494755827,79886958,75670114,4216844,0.9472,0.9401,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6522_Mid_Nuc_sorted.bam",66373796,20633127,0.237143508683786,0.739342768303755,32330107,0,0,0,0,0,0,0,8049807,0,0,1903971,0,1444286,4.33032900262285e-07
